year,fips,date,cases
2021,8083,9,3010
2021,8083,10,5484
2021,8083,11,12830
2021,8083,12,31678
2021,8085,3,59
2021,8085,4,1840
2021,8085,5,4098
2021,8085,6,5452
2021,8085,7,7182
2021,8085,8,9831
2021,8085,9,8055
2021,8085,10,12634
2021,8085,11,21086
2021,8085,12,51979
2021,8087,3,40
2021,8087,4,4030
2021,8087,5,15608
2021,8087,6,17450
2021,8087,7,20543
2021,8087,8,21560
2021,8087,9,16849
2021,8087,10,25090
2021,8087,11,36849
2021,8087,12,59843
2021,8089,3,16
2021,8089,4,171
2021,8089,5,363
2021,8089,6,607
2021,8089,7,875
2021,8089,8,2254
2021,8089,9,1866
2021,8089,10,3753
2021,8089,11,9776
2021,8089,12,40386
2021,8091,4,114
2021,8091,5,188
2021,8091,6,239
2021,8091,7,357
2021,8091,8,477
2021,8091,9,553
2021,8091,10,982
2021,8091,11,2490
2021,8091,12,4302
2021,8093,3,19
2021,8093,4,186
2021,8093,5,532
2021,8093,6,675
2021,8093,7,1014
2021,8093,8,1311
2021,8093,9,1113
2021,8093,10,2356
2021,8093,11,5007
2021,8093,12,9968
2021,8095,3,2
2021,8095,4,122
2021,8095,5,283
2021,8095,6,417
2021,8095,7,526
2021,8095,8,589
2021,8095,9,660
2021,8095,10,1234
2021,8095,11,3806
2021,8095,12,6796
2021,8097,3,338
2021,8097,4,1419
2021,8097,5,1658
2021,8097,6,2056
2021,8097,7,4223
2021,8097,8,5832
2021,8097,9,4701
2021,8097,10,7626
2021,8097,11,11507
2021,8097,12,23527
2021,8099,4,22
2021,8099,5,281
2021,8099,6,444
2021,8099,7,1189
2021,8099,8,2031
2021,8099,9,2017
2021,8099,10,3811
2021,8099,11,11214
2021,8099,12,26930
2021,8101,3,106
2021,8101,4,2348
2021,8101,5,6402
2021,8101,6,9322
2021,8101,7,14854
2021,8101,8,23069
2021,8101,9,22240
2021,8101,10,46980
2021,8101,11,145703
2021,8101,12,357236
2021,8103,4,28
2021,8103,5,30
2021,8103,6,48
2021,8103,7,168
2021,8103,8,551
2021,8103,9,566
2021,8103,10,818
2021,8103,11,2182
2021,8103,12,6952
2021,8105,3,18
2021,8105,4,182
2021,8105,5,337
2021,8105,6,1571
2021,8105,7,2560
2021,8105,8,2832
2021,8105,9,2186
2021,8105,10,3430
2021,8105,11,5259
2021,8105,12,9882
2021,8107,3,114
2021,8107,4,1250
2021,8107,5,1765
2021,8107,6,1817
2021,8107,7,2506
2021,8107,8,3859
2021,8107,9,3313
2021,8107,10,5732
2021,8107,11,12575
2021,8107,12,27665
2021,8109,3,1
2021,8109,4,89
2021,8109,5,589
2021,8109,6,2715
2021,8109,7,3237
2021,8109,8,3332
2021,8109,9,2442
2021,8109,10,3538
2021,8109,11,5577
2021,8109,12,7460
2021,8111,5,28
2021,8111,6,28
2021,8111,7,62
2021,8111,8,70
2021,8111,9,126
2021,8111,10,213
2021,8111,11,444
2021,8111,12,775
2021,8113,3,14
2021,8113,4,401
2021,8113,5,648
2021,8113,6,763
2021,8113,7,1765
2021,8113,8,2670
2021,8113,9,2089
2021,8113,10,3066
2021,8113,11,4509
2021,8113,12,9799
2021,8115,7,158
2021,8115,8,352
2021,8115,9,286
2021,8115,10,791
2021,8115,11,2275
2021,8115,12,3693
2021,8117,3,142
2021,8117,4,2172
2021,8117,5,5617
2021,8117,6,7163
2021,8117,7,9317
2021,8117,8,10633
2021,8117,9,9082
2021,8117,10,17878
2021,8117,11,34427
2021,8117,12,58103
2021,8119,3,54
2021,8119,4,548
2021,8119,5,956
2021,8119,6,1051
2021,8119,7,2208
2021,8119,8,4377
2021,8119,9,3752
2021,8119,10,5882
2021,8119,11,12892
2021,8119,12,26378
2021,8121,3,6
2021,8121,4,119
2021,8121,5,525
2021,8121,6,1258
2021,8121,7,1426
2021,8121,8,1553
2021,8121,9,1270
2021,8121,10,2424
2021,8121,11,4663
2021,8121,12,9669
2021,8123,3,1363
2021,8123,4,28198
2021,8123,5,67109
2021,8123,6,77174
2021,8123,7,94758
2021,8123,8,114637
2021,8123,9,97918
2021,8123,10,168853
2021,8123,11,287525
2021,8123,12,545694
2021,8125,3,20
2021,8125,4,101
2021,8125,5,443
2021,8125,6,1379
2021,8125,7,1654
2021,8125,8,1949
2021,8125,9,1959
2021,8125,10,5440
2021,8125,11,7906
2021,8125,12,14075
2021,9001,3,8781
2021,9001,4,205168
2021,9001,5,431885
2021,9001,6,456215
2021,9001,7,512675
2021,9001,8,566377
2021,9001,9,431734
2021,9001,10,670626
2021,9001,11,930349
2021,9001,12,1502231
2021,9003,3,1978
2021,9003,4,79723
2021,9003,5,256613
2021,9003,6,323081
2021,9003,7,361595
2021,9003,8,401856
2021,9003,9,297763
2021,9003,10,487871
2021,9003,11,672822
2021,9003,12,1187677
2021,9005,3,609
2021,9005,4,13723
2021,9005,5,35752
2021,9005,6,40427
2021,9005,7,45851
2021,9005,8,49103
2021,9005,9,39687
2021,9005,10,60988
2021,9005,11,97251
2021,9005,12,190749
2021,9007,3,267
2021,9007,4,10451
2021,9007,5,27732
2021,9007,6,35611
2021,9007,7,41712
2021,9007,8,42505
2021,9007,9,33699
2021,9007,10,54966
2021,9007,11,78421
2021,9007,12,158542
2021,9009,3,2165
2021,9009,4,112853
2021,9009,5,294717
2021,9009,6,335737
2021,9009,7,393098
2021,9009,8,400355
2021,9009,9,310411
2021,9009,10,482766
2021,9009,11,666874
2021,9009,12,1226990
2021,9011,3,142
2021,9011,4,7650
2021,9011,5,25776
2021,9011,6,34434
2021,9011,7,41407
2021,9011,8,45937
2021,9011,9,38478
2021,9011,10,90641
2021,9011,11,142372
2021,9011,12,260088
2021,9013,3,338
2021,9013,4,6799
2021,9013,5,19604
2021,9013,6,25625
2021,9013,7,29263
2021,9013,8,33261
2021,9013,9,26656
2021,9013,10,47307
2021,9013,11,61559
2021,9013,12,123530
2021,9015,3,47
2021,9015,4,2549
2021,9015,5,8794
2021,9015,6,14312
2021,9015,7,19968
2021,9015,8,23345
2021,9015,9,19684
2021,9015,10,37763
2021,9015,11,55217
2021,9015,12,119613
2021,10001,3,205
2021,10001,4,10230
2021,10001,5,35390
2021,10001,6,45338
2021,10001,7,59846
2021,10001,8,75193
2021,10001,9,62009
2021,10001,10,99170
2021,10001,11,120660
2021,10001,12,226770
2021,10003,3,1206
2021,10003,4,28825
2021,10003,5,84775
2021,10003,6,122243
2021,10003,7,184805
2021,10003,8,232876
2021,10003,9,205807
2021,10003,10,370425
2021,10003,11,465653
2021,10003,12,841184
2021,10005,3,468
2021,10005,4,24035
2021,10005,5,107939
2021,10005,6,128553
2021,10005,7,161438
2021,10005,8,187432
2021,10005,9,138024
2021,10005,10,222484
2021,10005,11,237394
2021,10005,12,395289
2021,11001,3,2906
2021,11001,4,67109
2021,11001,5,215106
2021,11001,6,281700
2021,11001,7,333787
2021,11001,8,407849
2021,11001,9,310023
2021,11001,10,503658
2021,11001,11,497273
2021,11001,12,790037
2021,12001,3,653
2021,12001,4,5451
2021,12001,5,9930
2021,12001,6,18093
2021,12001,7,74075
2021,12001,8,140131
2021,12001,9,151283
2021,12001,10,281382
2021,12001,11,341593
2021,12001,12,445187
2021,12003,3,63
2021,12003,4,472
2021,12003,5,762
2021,12003,6,1014
2021,12003,7,6255
2021,12003,8,28887
2021,12003,9,29883
2021,12003,10,51374
2021,12003,11,53576
2021,12003,12,69560
2021,12005,3,39
2021,12005,4,1200
2021,12005,5,2616
2021,12005,6,4752
2021,12005,7,53939
2021,12005,8,145756
2021,12005,9,126821
2021,12005,10,199748
2021,12005,11,222153
2021,12005,12,315397
2021,12007,3,13
2021,12007,4,847
2021,12007,5,1524
2021,12007,6,1725
2021,12007,7,5345
2021,12007,8,17101
2021,12007,9,21272
2021,12007,10,36921
2021,12007,11,38230
2021,12007,12,53747
2021,12009,3,210
2021,12009,4,4570
2021,12009,5,10806
2021,12009,6,21384
2021,12009,7,114162
2021,12009,8,199982
2021,12009,9,172778
2021,12009,10,310022
2021,12009,11,369160
2021,12009,12,568114
2021,12011,3,7162
2021,12011,4,96107
2021,12011,5,191588
2021,12011,6,290438
2021,12011,7,1075428
2021,12011,8,2027982
2021,12011,9,1649170
2021,12011,10,2509368
2021,12011,11,2886905
2021,12011,12,3812073
2021,12013,3,1
2021,12013,4,141
2021,12013,5,1096
2021,12013,6,1966
2021,12013,7,5691
2021,12013,8,14788
2021,12013,9,12575
2021,12013,10,20696
2021,12013,11,23148
2021,12013,12,32042
2021,12015,3,115
2021,12015,4,3606
2021,12015,5,11251
2021,12015,6,16268
2021,12015,7,40671
2021,12015,8,73250
2021,12015,9,61054
2021,12015,10,103828
2021,12015,11,126176
2021,12015,12,193732
2021,12017,3,144
2021,12017,4,2060
2021,12017,5,3424
2021,12017,6,4948
2021,12017,7,21606
2021,12017,8,53564
2021,12017,9,52699
2021,12017,10,93502
2021,12017,11,110417
2021,12017,12,177646
2021,12019,3,243
2021,12019,4,5199
2021,12019,5,9741
2021,12019,6,13753
2021,12019,7,55392
2021,12019,8,107006
2021,12019,9,97615
2021,12019,10,169795
2021,12019,11,196567
2021,12019,12,296231
2021,12021,3,888
2021,12021,4,11374
2021,12021,5,29872
2021,12021,6,79177
2021,12021,7,217451
2021,12021,8,323557
2021,12021,9,270724
2021,12021,10,420247
2021,12021,11,466515
2021,12021,12,628493
2021,12023,3,28
2021,12023,4,894
2021,12023,5,3323
2021,12023,6,5837
2021,12023,7,35453
2021,12023,8,93258
2021,12023,9,79017
2021,12023,10,126136
2021,12023,11,130984
2021,12023,12,164999
2021,12027,3,46
2021,12027,4,586
2021,12027,5,2448
2021,12027,6,11099
2021,12027,7,30111
2021,12027,8,43355
2021,12027,9,33828
2021,12027,10,50239
2021,12027,11,56476
2021,12027,12,82495
2021,12029,4,81
2021,12029,5,776
2021,12029,6,1748
2021,12029,7,4524
2021,12029,8,17147
2021,12029,9,17569
2021,12029,10,26765
2021,12029,11,27142
2021,12029,12,31835
2021,12031,3,1101
2021,12031,4,20777
2021,12031,5,39700
2021,12031,6,78614
2021,12031,7,452826
2021,12031,8,731007
2021,12031,9,576225
2021,12031,10,983960
2021,12031,11,1087046
2021,12031,12,1620884
2021,12033,3,337
2021,12033,4,8129
2021,12033,5,21296
2021,12033,6,32577
2021,12033,7,153654
2021,12033,8,288447
2021,12033,9,248758
2021,12033,10,400415
2021,12033,11,439018
2021,12033,12,601101
2021,12035,3,93
2021,12035,4,1853
2021,12035,5,4934
2021,12035,6,6463
2021,12035,7,17503
2021,12035,8,34290
2021,12035,9,32809
2021,12035,10,60182
2021,12035,11,68028
2021,12035,12,98535
2021,12037,4,52
2021,12037,5,60
2021,12037,6,85
2021,12037,7,1630
2021,12037,8,13063
2021,12037,9,12349
2021,12037,10,21659
2021,12037,11,23441
2021,12037,12,26500
2021,12039,3,7
2021,12039,4,1138
2021,12039,5,5643
2021,12039,6,9111
2021,12039,7,24217
2021,12039,8,59659
2021,12039,9,55203
2021,12039,10,89708
2021,12039,11,91544
2021,12039,12,111503
2021,12041,4,91
2021,12041,5,252
2021,12041,6,1456
2021,12041,7,6117
2021,12041,8,12328
2021,12041,9,10838
2021,12041,10,17223
2021,12041,11,18928
2021,12041,12,27570
2021,12043,3,7
2021,12043,4,133
2021,12043,5,417
2021,12043,6,3131
2021,12043,7,7979
2021,12043,8,13089
2021,12043,9,10847
2021,12043,10,18001
2021,12043,11,17862
2021,12043,12,22525
2021,12045,4,29
2021,12045,5,31
2021,12045,6,295
2021,12045,7,4190
2021,12045,8,21148
2021,12045,9,18855
2021,12045,10,27424
2021,12045,11,29383
2021,12045,12,36562
2021,12047,4,81
2021,12047,5,3406
2021,12047,6,8156
2021,12047,7,14572
2021,12047,8,19821
2021,12047,9,16379
2021,12047,10,27481
2021,12047,11,26396
2021,12047,12,34200
2021,12049,4,138
2021,12049,5,1479
2021,12049,6,6719
2021,12049,7,20156
2021,12049,8,30873
2021,12049,9,24875
2021,12049,10,46515
2021,12049,11,49063
2021,12049,12,59591
2021,12051,3,10
2021,12051,4,960
2021,12051,5,6677
2021,12051,6,19471
2021,12051,7,40426
2021,12051,8,57131
2021,12051,9,42555
2021,12051,10,66497
2021,12051,11,70976
2021,12051,12,89698
2021,12053,3,138
2021,12053,4,2017
2021,12053,5,3242
2021,12053,6,5147
2021,12053,7,31684
2021,12053,8,68306
2021,12053,9,61448
2021,12053,10,103158
2021,12053,11,120025
2021,12053,12,191749
2021,12055,3,77
2021,12055,4,1602
2021,12055,5,3207
2021,12055,6,5946
2021,12055,7,21818
2021,12055,8,48562
2021,12055,9,42285
2021,12055,10,75011
2021,12055,11,93466
2021,12055,12,136489
2021,12057,3,1839
2021,12057,4,23449
2021,12057,5,50528
2021,12057,6,139979
2021,12057,7,655299
2021,12057,8,1052018
2021,12057,9,837468
2021,12057,10,1399419
2021,12057,11,1597784
2021,12057,12,2033347
2021,12059,3,2
2021,12059,4,134
2021,12059,5,387
2021,12059,6,1799
2021,12059,7,8751
2021,12059,8,16669
2021,12059,9,15596
2021,12059,10,24881
2021,12059,11,30157
2021,12059,12,43424
2021,12061,3,174
2021,12061,4,2077
2021,12061,5,3322
2021,12061,6,8881
2021,12061,7,44714
2021,12061,8,81032
2021,12061,9,66700
2021,12061,10,109575
2021,12061,11,124986
2021,12061,12,179474
2021,12063,3,16
2021,12063,4,228
2021,12063,5,4186
2021,12063,6,9287
2021,12063,7,24833
2021,12063,8,62867
2021,12063,9,55019
2021,12063,10,93161
2021,12063,11,102282
2021,12063,12,131399
2021,12065,4,469
2021,12065,5,852
2021,12065,6,1015
2021,12065,7,3488
2021,12065,8,14228
2021,12065,9,11195
2021,12065,10,18499
2021,12065,11,20932
2021,12065,12,26074
2021,12067,4,22
2021,12067,5,164
2021,12067,6,474
2021,12067,7,1979
2021,12067,8,20828
2021,12067,9,24420
2021,12067,10,38946
2021,12067,11,38892
2021,12067,12,41706
2021,12069,3,323
2021,12069,4,4895
2021,12069,5,7944
2021,12069,6,18132
2021,12069,7,88902
2021,12069,8,172300
2021,12069,9,148377
2021,12069,10,243273
2021,12069,11,290064
2021,12069,12,377559
2021,12071,3,1037
2021,12071,4,19160
2021,12071,5,45070
2021,12071,6,96874
2021,12071,7,344301
2021,12071,8,534429
2021,12071,9,412323
2021,12071,10,677688
2021,12071,11,797122
2021,12071,12,1099390
2021,12073,3,141
2021,12073,4,3923
2021,12073,5,9218
2021,12073,6,16702
2021,12073,7,85206
2021,12073,8,161279
2021,12073,9,185469
2021,12073,10,345564
2021,12073,11,396904
2021,12073,12,534363
2021,12075,3,8
2021,12075,4,262
2021,12075,5,725
2021,12075,6,3270
2021,12075,7,10352
2021,12075,8,23614
2021,12075,9,20545
2021,12075,10,31710
2021,12075,11,38183
2021,12075,12,47568
2021,12077,4,39
2021,12077,5,5243
2021,12077,6,6129
2021,12077,7,8471
2021,12077,8,12789
2021,12077,9,10468
2021,12077,10,15753
2021,12077,11,16807
2021,12077,12,20002
2021,12079,4,634
2021,12079,5,1980
2021,12079,6,3189
2021,12079,7,11945
2021,12079,8,23509
2021,12079,9,20174
2021,12079,10,32591
2021,12079,11,35218
2021,12079,12,42752
2021,12081,3,367
2021,12081,4,8765
2021,12081,5,26121
2021,12081,6,49925
2021,12081,7,167862
2021,12081,8,290859
2021,12081,9,230476
2021,12081,10,385605
2021,12081,11,450222
2021,12081,12,586772
2021,12083,3,123
2021,12083,4,2974
2021,12083,5,6761
2021,12083,6,11252
2021,12083,7,69054
2021,12083,8,212790
2021,12083,9,192611
2021,12083,10,321077
2021,12083,11,345247
2021,12083,12,462099
2021,12085,3,156
2021,12085,4,3695
2021,12085,5,11374
2021,12085,6,38147
2021,12085,7,90583
2021,12085,8,119126
2021,12085,9,93374
2021,12085,10,154446
2021,12085,11,173550
2021,12085,12,211750
2021,12086,3,9853
2021,12086,4,226509
2021,12086,5,472911
2021,12086,6,720782
2021,12086,7,2368505
2021,12086,8,4403956
2021,12086,9,3454956
2021,12086,10,5508439
2021,12086,11,6154996
2021,12086,12,7971549
2021,12087,3,150
2021,12087,4,1802
2021,12087,5,2950
2021,12087,6,4437
2021,12087,7,23077
2021,12087,8,47697
2021,12087,9,37565
2021,12087,10,61141
2021,12087,11,85346
2021,12087,12,119918
2021,12089,3,61
2021,12089,4,1078
2021,12089,5,1958
2021,12089,6,3216
2021,12089,7,19694
2021,12089,8,42046
2021,12089,9,40491
2021,12089,10,71814
2021,12089,11,83722
2021,12089,12,121456
2021,12091,3,277
2021,12091,4,3072
2021,12091,5,5359
2021,12091,6,10902
2021,12091,7,50692
2021,12091,8,113588
2021,12091,9,96733
2021,12091,10,176565
2021,12091,11,223842
2021,12091,12,331734
2021,12093,4,173
2021,12093,5,1237
2021,12093,6,6143
2021,12093,7,19122
2021,12093,8,33277
2021,12093,9,30374
2021,12093,10,49824
2021,12093,11,56761
2021,12093,12,64443
2021,12095,3,1754
2021,12095,4,28375
2021,12095,5,51136
2021,12095,6,125436
2021,12095,7,637810
2021,12095,8,1024324
2021,12095,9,800807
2021,12095,10,1339632
2021,12095,11,1559940
2021,12095,12,2000723
2021,12097,3,650
2021,12097,4,9651
2021,12097,5,18707
2021,12097,6,30814
2021,12097,7,162858
2021,12097,8,314178
2021,12097,9,248627
2021,12097,10,415432
2021,12097,11,485724
2021,12097,12,682548
2021,12099,3,2700
2021,12099,4,53275
2021,12099,5,137984
2021,12099,6,273168
2021,12099,7,734076
2021,12099,8,1196258
2021,12099,9,929153
2021,12099,10,1467468
2021,12099,11,1707383
2021,12099,12,2303261
2021,12101,3,265
2021,12101,4,4948
2021,12101,5,9943
2021,12101,6,23430
2021,12101,7,135582
2021,12101,8,228179
2021,12101,9,172637
2021,12101,10,313252
2021,12101,11,383617
2021,12101,12,572894
2021,12103,3,945
2021,12103,4,14930
2021,12103,5,31040
2021,12103,6,90467
2021,12103,7,374260
2021,12103,8,574879
2021,12103,9,441079
2021,12103,10,741002
2021,12103,11,881577
2021,12103,12,1135690
2021,12105,3,345
2021,12105,4,8352
2021,12105,5,21955
2021,12105,6,53060
2021,12105,7,251217
2021,12105,8,470528
2021,12105,9,369584
2021,12105,10,647400
2021,12105,11,760556
2021,12105,12,970086
2021,12107,3,86
2021,12107,4,1436
2021,12107,5,4079
2021,12107,6,6279
2021,12107,7,26596
2021,12107,8,49423
2021,12107,9,38975
2021,12107,10,70037
2021,12107,11,76920
2021,12107,12,100991
2021,12109,3,446
2021,12109,4,4641
2021,12109,5,6916
2021,12109,6,12573
2021,12109,7,64410
2021,12109,8,120424
2021,12109,9,102204
2021,12109,10,183927
2021,12109,11,228159
2021,12109,12,326436
2021,12111,3,167
2021,12111,4,4774
2021,12111,5,10319
2021,12111,6,28155
2021,12111,7,103255
2021,12111,8,191199
2021,12111,9,150658
2021,12111,10,256680
2021,12111,11,297629
2021,12111,12,374819
2021,12113,3,181
2021,12113,4,3185
2021,12113,5,5874
2021,12113,6,9815
2021,12113,7,48773
2021,12113,8,128405
2021,12113,9,101226
2021,12113,10,169826
2021,12113,11,199898
2021,12113,12,285748
2021,12115,3,472
2021,12115,4,6976
2021,12115,5,15410
2021,12115,6,26757
2021,12115,7,112504
2021,12115,8,203882
2021,12115,9,153036
2021,12115,10,276840
2021,12115,11,334671
2021,12115,12,502875
2021,12117,3,589
2021,12117,4,7982
2021,12117,5,13454
2021,12117,6,32818
2021,12117,7,147497
2021,12117,8,229442
2021,12117,9,180118
2021,12117,10,299746
2021,12117,11,347919
2021,12117,12,455916
2021,12119,3,286
2021,12119,4,3579
2021,12119,5,7601
2021,12119,6,8400
2021,12119,7,22648
2021,12119,8,44588
2021,12119,9,41775
2021,12119,10,83559
2021,12119,11,95722
2021,12119,12,126757
2021,12121,3,10
2021,12121,4,2130
2021,12121,5,4780
2021,12121,6,7594
2021,12121,7,25461
2021,12121,8,58606
2021,12121,9,48670
2021,12121,10,89440
2021,12121,11,94251
2021,12121,12,112159
2021,12123,4,40
2021,12123,5,216
2021,12123,6,1648
2021,12123,7,5679
2021,12123,8,30730
2021,12123,9,23760
2021,12123,10,43726
2021,12123,11,45649
2021,12123,12,53830
2021,12125,3,1
2021,12125,4,70
2021,12125,5,533
2021,12125,6,1244
2021,12125,7,4287
2021,12125,8,13498
2021,12125,9,14490
2021,12125,10,32917
2021,12125,11,35814
2021,12125,12,40020
2021,12127,3,481
2021,12127,4,7833
2021,12127,5,18626
2021,12127,6,33842
2021,12127,7,140861
2021,12127,8,249984
2021,12127,9,180557
2021,12127,10,367276
2021,12127,11,434636
2021,12127,12,578702
2021,12129,3,3
2021,12129,4,336
2021,12129,5,909
2021,12129,6,1132
2021,12129,7,8161
2021,12129,8,22952
2021,12129,9,17953
2021,12129,10,38240
2021,12129,11,44236
2021,12129,12,55874
2021,12131,3,136
2021,12131,4,811
2021,12131,5,2389
2021,12131,6,4456
2021,12131,7,21591
2021,12131,8,42707
2021,12131,9,32107
2021,12131,10,68218
2021,12131,11,93005
2021,12131,12,128607
2021,12133,3,6
2021,12133,4,174
2021,12133,5,709
2021,12133,6,2623
2021,12133,7,8190
2021,12133,8,27362
2021,12133,9,18708
2021,12133,10,35824
2021,12133,11,41522
2021,12133,12,53568
2021,13001,3,3
2021,13001,4,729
2021,13001,5,3395
2021,13001,6,6007
2021,13001,7,12254
2021,13001,8,23514
2021,13001,9,17072
2021,13001,10,35513
2021,13001,11,39094
2021,13001,12,44469
2021,13003,4,113
2021,13003,5,755
2021,13003,6,2403
2021,13003,7,6701
2021,13003,8,10830
2021,13003,9,7638
2021,13003,10,16067
2021,13003,11,17159
2021,13003,12,20486
2021,13005,3,7
2021,13005,4,444
2021,13005,5,1833
2021,13005,6,4961
2021,13005,7,10170
2021,13005,8,14388
2021,13005,9,8751
2021,13005,10,20967
2021,13005,11,22175
2021,13005,12,26151
2021,13007,3,15
2021,13007,4,396
2021,13007,5,970
2021,13007,6,1046
2021,13007,7,1434
2021,13007,8,2112
2021,13007,9,1240
2021,13007,10,3029
2021,13007,11,3540
2021,13007,12,3849
2021,13009,3,26
2021,13009,4,2765
2021,13009,5,9039
2021,13009,6,11844
2021,13009,7,21957
2021,13009,8,36344
2021,13009,9,31540
2021,13009,10,71334
2021,13009,11,73654
2021,13009,12,84203
2021,13011,3,4
2021,13011,4,311
2021,13011,5,1621
2021,13011,6,3122
2021,13011,7,5438
2021,13011,8,9377
2021,13011,9,7132
2021,13011,10,16142
2021,13011,11,20316
2021,13011,12,31896
2021,13013,3,59
2021,13013,4,2112
2021,13013,5,7472
2021,13013,6,11483
2021,13013,7,22667
2021,13013,8,44320
2021,13013,9,32830
2021,13013,10,78947
2021,13013,11,93626
2021,13013,12,130312
2021,13015,3,1169
2021,13015,4,6698
2021,13015,5,11906
2021,13015,6,16480
2021,13015,7,32584
2021,13015,8,63283
2021,13015,9,44467
2021,13015,10,108451
